,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
481,8627.0,杭州市西湖区启蒙幼儿园,杭州市西湖区三墩镇金厦公寓18号楼,120.08393,30.328886,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000D049EF1B5F055E40C01C76DF31543E40
482,8648.0,杭州市余杭区良山鑫鑫幼儿园,杭州市余杭区良山鑫鑫幼儿园,120.076956,30.365256,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000C8CEDBD8EC045E40F0AACE6A815D3E40
483,8689.0,杭州市西湖区西溪花园幼儿园,杭州市西湖区蒋村街道晴川街456号,120.0558071,30.28622309,杭州市,西湖区,蒋村街道,幼儿园,330106.0,学前教育,,01010000208A11000078D4E95792035E4080CBA7EA45493E40
484,8701.0,杭州市余杭高级中学,杭州市余杭区临平街道振兴西路18号,120.289,30.436302,杭州市,余杭区,临平街道,高级中学,330110.0,中等教育,,01010000208A110000D022DBF97E125E40F02DE57CB16F3E40
485,8723.0,宁波市海曙区南苑小学,粮丰街129弄39号,121.523852,29.85024,宁波市,海曙区,段塘街道,小学,330203.0,初等教育,,01010000208A11000070FC89CA86615E4040C02154A9D93D40
486,8749.0,杭州市西溪实验学校,杭州市西湖区文一西路578号,120.073169,30.289339,杭州市,西湖区,蒋村街道,九年一贯制学校,330106.0,中等教育,,01010000208A110000308507CDAE045E401075E61E124A3E40
487,8761.0,义乌市树人中学,义乌市义亭镇明月路52号,119.948414,29.238047,金华市,义乌市,义亭镇,完全中学,330782.0,中等教育,,01010000208A1100006044A2D0B2FC5D4030E9EFA5F03C3D40
488,8779.0,义乌市北苑街道启智幼儿园,浙江省金华市义乌市北苑街道下里角塘村委会,120.062751,29.33628,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000A832C51C04045E40804C327216563D40
489,8824.0,德清县武康中学,浙江省湖州市德清县舞阳街道343号,119.958719,30.524054,湖州市,德清县,舞阳街道,初级中学,330521.0,中等教育,,01010000208A11000070C3EFA65BFD5D408056276728863E40
490,8828.0,义乌市苏溪糖糖宝贝幼儿园,义乌市苏溪镇王界村45幢,120.13827,29.403179,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A11000028016A6AD9085E40206F2BBD36673D40
491,8858.0,义乌市北苑街道季宅幼儿园,义乌市北苑街道季宅村,120.028875,29.307146,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000002B8716D9015E40E018C91EA14E3D40
492,8885.0,杭州市三墩小学,浙江省杭州市西湖区振华路28号,120.0762916,30.31830333,杭州市,西湖区,三墩镇,小学,330106.0,初等教育,,01010000208A110000E0E048F6E1045E40E0BCC9537C513E40
493,8913.0,义乌市稠江巧巧幼儿园,义乌市稠江街道童店一区47幢1-2单元,120.049056,29.288478,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000008EBC6BB23035E40909DB7B1D9493D40
494,8961.0,杭州市余杭区绿城育华亲亲学校,浙江省杭州市余杭区良渚街道朱家路2号,120.089209,30.337473,杭州市,余杭区,良渚街道,九年一贯制学校,330110.0,中等教育,,01010000208A1100009060AA99B5055E4070486AA164563E40
495,8999.0,杭州市余杭区鸬鸟镇中心幼儿园,杭州市余杭区鸬鸟镇雅城村236号,119.754775,30.455212,杭州市,余杭区,鸬鸟镇,幼儿园,330110.0,学前教育,,01010000208A110000A835CD3B4EF05D4030BF0CC688743E40
496,9002.0,德清县禹越镇初级中学,浙江省湖州市德清县禹越镇育英路66号,120.2607847,30.52076807,湖州市,德清县,禹越镇,初级中学,330521.0,中等教育,,01010000208A11000060A343B2B0105E400056720E51853E40
497,9007.0,杭州市余杭区星华幼托园,杭州市余杭区良渚莫干山路2164号,120.051898,30.375758,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000982EFD4B52035E40E03521AD31603E40
498,9078.0,义乌市北苑柳青幼儿园,浙江省义乌市北苑街道柳二村村委会,120.041669,29.347154,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000701074B4AA025E40F0ACA415DF583D40
499,9100.0,宁波市海曙区高桥镇晴园幼儿园,宁波市海曙区高桥镇宋晴路63号,121.491677,29.880667,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A11000080CCCEA2775F5E40A0AA7B6473E13D40
500,9144.0,杭州市之江外语实验学校,杭州市西湖区文一西路102号,120.1007735,30.29261419,杭州市,西湖区,文新街道,小学,330106.0,初等教育,,01010000208A11000000B8771273065E40C0826BC3E84A3E40
501,9153.0,义乌市江东街道小太阳幼儿园,义乌市江东九联村综合楼二楼,120.053819,29.272368,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D0393FC571035E40107AC4E8B9453D40
502,9164.0,义乌市稠江街道凤凰幼儿园,义乌市稠江街道香山路凤凰山小区,120.06031,29.29617,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000C867791EDC035E40700E10CCD14B3D40
503,9225.0,宁波市海曙区童洲幼儿园,厂堂街89号,121.517517,29.878355,宁波市,海曙区,白云街道,幼儿园,330203.0,学前教育,,01010000208A110000F0879FFF1E615E4030478FDFDBE03D40
504,9231.0,杭州市余杭区新理想高级中学,杭州市余杭区仁和街道仁和大道2—1号,120.112725,30.347152,杭州市,余杭区,良渚街道,高级中学,330110.0,中等教育,,01010000208A110000401CEBE236075E40B0BD16F4DE583E40
505,9281.0,义乌市北苑春晗幼儿园,义乌市北苑街道春晗二区87幢,120.066109,29.335647,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000283E3E213B045E40200038F6EC553D40
506,9330.0,义乌复旦实验学校,义乌市振兴西路180号,120.121288,29.329489,金华市,义乌市,福田街道,十二年一贯制学校,330782.0,中等教育,,01010000208A1100007059BE2EC3075E4050641F6459543D40
507,9334.0,义乌市大陈镇楂林幼儿园,义乌市大陈镇楂林市场东路1号,120.142407,29.473958,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A11000030EE3F321D095E4070ADBD4F55793D40
508,9347.0,德清县新安镇下舍中心幼儿园,德清县新安镇下舍中心幼儿园,120.1812318,30.55392528,湖州市,德清县,新安镇,幼儿园,330521.0,学前教育,,01010000208A110000200C5A4D990B5E401007120CCE8D3E40
509,9365.0,义乌市苏溪镇百合幼儿园,义乌市苏溪镇西山下村,120.161783,29.392788,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000208315A75A0A5E40E0421EC18D643D40
510,9390.0,义乌市稠江街道稠关幼儿园,义乌市稠江街道稠关一区19幢3-5号,120.051132,29.303396,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000E0F126BF45035E40C0BC395CAB4D3D40
511,9392.0,义乌市福田博哈金宝宝幼儿园,义乌市福田街道福田三区51栋,120.09578,29.339966,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A11000018E76F4221065E4080C0030308573D40
512,9395.0,杭州市余杭区百丈镇中心小学,浙江省杭州市余杭区百丈镇竹城路58号,119.728551,30.521434,杭州市,余杭区,百丈镇,小学,330110.0,初等教育,,01010000208A110000F89D5F94A0EE5D40C005D9B27C853E40
513,9421.0,余杭区杭州绿城育华桃花源学校,余杭区中泰街道桃园社区梅花山36-1号,119.948441,30.240802,杭州市,余杭区,中泰街道,十二年一贯制学校,330110.0,中等教育,,01010000208A110000E04BE141B3FC5D40B0CF2A33A53D3E40
514,9456.0,义乌市北苑街道快乐宝贝幼儿园,义乌市北苑街道何麻车二区57-58幢,120.047473,29.340008,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000589C31CC09035E40E060A8C30A573D40
515,9474.0,义乌市北苑街道凌云幼儿园,义乌市北苑街道凌云三区77—78幢,120.047109,29.356467,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000389677D503035E40701ADB6B415B3D40
516,9477.0,杭州市余杭区巴巴幼儿园,杭州市余杭区文一西路1218号恒生科技园29号楼,120.000346,30.281035,杭州市,余杭区,仓前街道,幼儿园,330110.0,学前教育,,01010000208A110000D0AB3AAB05005E400008E6E8F1473E40
517,9501.0,宁波市海曙区集士港镇金色童年幼儿园,宁波市海曙区集士港镇广盛路598号,121.438923,29.85744,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A110000989D7E50175C5E404048163081DB3D40
518,9507.0,宁波市海曙区古林镇春蕾学校,浙江省宁波市海曙区古林镇宋严王村严家1号,121.481786,29.847455,宁波市,海曙区,古林镇,小学,330203.0,初等教育,,01010000208A110000F06AF294D55E5E40F0D495CFF2D83D40
519,9508.0,杭州市余杭区金都夏宫艺术幼儿园,浙江省杭州市余杭区临平北沙西路156号,120.262876,30.430273,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A110000D0B9DBF5D2105E40105A0F5F266E3E40
520,9528.0,宁波市海曙区古林镇中心幼儿园,宁波市海曙区古林镇馀庆路106号,121.435395,29.82949,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A110000E075FD82DD5B5E40F05BE67459D43D40
521,9532.0,义乌市稠江小青青幼儿园,义乌市稠江街道柯村华夏路1号,119.994215,29.265116,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000588CF337A1FF5D4070A565A4DE433D40
522,9541.0,杭州市余杭区乔司中心小学,杭州市余杭区乔司街道乔莫东路161号,120.288663,30.359452,杭州市,余杭区,乔司街道,小学,330110.0,初等教育,,01010000208A1100003024607479125E40507BD80B055C3E40
523,9543.0,杭州市长桥小学,浙江省杭州市西湖区西湖街道净寺社区,120.14856,30.231371,杭州市,西湖区,西湖街道,小学,330106.0,初等教育,,01010000208A110000985FCD0182095E40303E3E213B3B3E40
524,9568.0,义乌市佛堂镇育红幼儿园,佛堂镇剡溪村68号,120.043847,29.182305,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A110000C8C1A563CE025E40B0E55C8AAB2E3D40
525,9591.0,义乌市下骆宅小学,浙江省义乌市福田街道下骆宅学生路2号,120.130885,29.33686,金华市,义乌市,福田街道,小学,330782.0,初等教育,,01010000208A11000060A27A6B60085E40A054FB743C563D40
526,9616.0,义乌市江东街道育深幼儿园,浙江省义乌市江东九联黄古头19栋,120.050724,29.27004,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D047E00F3F035E40A09C685721453D40
527,9678.0,浙江交通职业技术学院,浙江省杭州市莫干山路1515号,120.0883011,30.34760878,杭州市,余杭区,良渚街道,专科院校：高等职业学校,330110.0,高等学校,,01010000208A11000058DB77B9A6055E4000508DE3FC583E40
528,9684.0,义乌市江东街道东方之珠幼儿园,江东街道龚大塘一区41栋,120.077675,29.294543,金华市,义乌市,江东街道,幼儿园,,学前教育,,01010000208A110000E02D90A0F8045E400044882B674B3D40
529,9686.0,杭州市余杭区崇贤第二幼儿园,杭州市余杭区崇贤街道前村街216号,120.137504,30.379322,杭州市,余杭区,崇贤街道,幼儿园,330110.0,学前教育,,01010000208A11000070C493DDCC085E4040A7203F1B613E40
530,9747.0,杭州市余杭区南湖幼儿园,浙江省杭州市余杭区余杭区街道城南路651号,119.933372,30.259459,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000020C0E95DBCFB5D4020A7AFE76B423E40
531,9757.0,杭州市余杭区良渚第三小学,杭州市余杭区良渚街道安溪路2号,120.009391,30.407472,杭州市,余杭区,良渚街道,小学,330110.0,初等教育,,01010000208A1100002078B5DC99005E402009C21550683E40
532,9788.0,杭州市余杭区东湖世纪星幼儿园,经济开发区港园路5号,120.297363,30.445643,杭州市,余杭区,东湖街道,幼儿园,330110.0,学前教育,,01010000208A1100009802D2FE07135E4000B1DEA815723E40
533,9801.0,杭州市余杭区启蒙爵士风情幼儿园,杭州市余杭区启蒙爵士风情小区日辉苑15幢,119.987065,30.238833,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A110000B081AD122CFF5D40A034D428243D3E40
534,9806.0,德清县秋山中心学校,浙江省湖州市德清县阜溪街道秋山村1号,120.0213803,30.5440899,湖州市,德清县,阜溪街道,九年一贯制学校,330521.0,中等教育,,01010000208A1100003019774B5E015E408095C679498B3E40
535,9810.0,义乌市大陈镇大陈小学,浙江省金华市义乌市大陈镇大陈二村委会,120.094149,29.468368,金华市,义乌市,大陈镇,小学,330782.0,初等教育,,01010000208A110000E0FC868906065E40307E1AF7E6773D40
536,9819.0,杭州市余杭区瓶窑镇彭公中心小学,杭州市余杭区瓶窑镇彭公中心小学,119.899484,30.41849,杭州市,余杭区,瓶窑镇,小学,330110.0,初等教育,,01010000208A110000A0D1562591F95D4000B41F29226B3E40
537,9826.0,杭州市余杭区良渚良运幼儿园,杭州市余杭区良运街270号,120.105125,30.355906,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000803F355EBA065E404073D6A71C5B3E40
538,9844.0,杭州市余杭区仁和第二幼儿园,杭州市余杭区仁和街道东塘村荡田口29-6号,120.114775,30.458683,杭州市,余杭区,仁和街道,幼儿园,330110.0,学前教育,,01010000208A11000080D93D7958075E40303BC43F6C753E40
539,9860.0,义乌市实验小学教育集团,浙江省义乌市江东南路1号,120.0728854,29.28836143,金华市,义乌市,江东街道,小学,330782.0,初等教育,,01010000208A110000A0D27E27AA045E40A0FBFA0DD2493D40
540,9913.0,杭州市西湖区小桔灯幼儿园,杭州市西湖区留下街道杨家牌楼2号,120.065025,30.249268,杭州市,西湖区,留下街道,幼儿园,330106.0,学前教育,,01010000208A110000081B9E5E29045E4070F01307D03F3E40
541,9930.0,杭州市余杭区良渚文化村英联幼儿园,浙江省杭州市余杭区良渚街道白鹭郡南55幢,120.04213,30.373473,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000900B0742B2025E4060F030ED9B5F3E40
542,9931.0,杭州市余杭区良渚西塘河幼儿园,杭州市余杭区良渚街道新塘苑39号,120.065632,30.369043,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000090648F5033045E4050D11F9A795E3E40
543,10034.0,宁波市实验小学,宁波市海曙区万安路2号,121.526213,29.87854583,宁波市,海曙区,南门街道,小学,330203.0,初等教育,,01010000208A110000A8AF5C79AD615E40A02E2C61E8E03D40
544,10062.0,宁波市新商业幼儿园,浙江省宁波市海曙区云霞路148弄16号,121.523975,29.8579,宁波市,海曙区,段塘街道,幼儿园,330203.0,学前教育,,01010000208A110000F83A70CE88615E40003D9B559FDB3D40
545,10078.0,杭州市余杭区五常中心小学,杭州市余杭区五常街道荆长路38号,120.035612,30.269201,杭州市,余杭区,五常街道,小学,330110.0,初等教育,,01010000208A11000018D68D7747025E40F00C535BEA443E40
546,10089.0,义乌市福田下西陶幼儿园,义乌市福田下西陶村,120.118707,29.375269,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A11000098B33EE598075E40E03312A111603D40
547,10096.0,杭州市余杭区黄湖镇中心小学,黄湖镇兴黄路17号,119.80602,30.444218,杭州市,余杭区,黄湖镇,小学,330110.0,初等教育,,01010000208A11000000FBE8D495F35D40604B5645B8713E40
548,10120.0,义乌市苏溪镇第一小学,浙江省金华市义乌市苏溪镇胡宅社区居委会,120.1240449,29.41653312,金华市,义乌市,苏溪镇,小学,330782.0,初等教育,,01010000208A11000000D3E259F0075E40D0B028EAA16A3D40
549,10126.0,杭州市余杭区黄湖镇中学,余杭区黄湖镇兴黄路1号,119.805393,30.446892,杭州市,余杭区,黄湖镇,初级中学,330110.0,中等教育,,01010000208A11000058DB148F8BF35D4010D89C8367723E40
550,10136.0,杭州市余杭区临平第一中学,杭州市余杭区南苑街501号,120.284938,30.398979,杭州市,余杭区,南苑街道,初级中学,330110.0,中等教育,,01010000208A110000D0D8976C3C125E4070CADC7C23663E40
551,10149.0,杭州市余杭区三之三水景城幼儿园,浙江省杭州市余杭区南苑街道世纪大道水景城14幢,120.28832,30.402676,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A11000018B2BAD573125E4050E23AC615673E40
552,10169.0,义乌市春晗学校,浙江省金华市义乌市上溪镇百安街,119.941472,29.28107,金华市,义乌市,上溪镇,初级中学,330782.0,中等教育,,01010000208A1100006086C61341FC5D4000E31934F4473D40
553,10179.0,杭州市西湖区三坝幼儿园,杭州市西湖区金地自在城乐活湾1幢,120.0948,30.303495,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A11000048EA043411065E40E07F2BD9B14D3E40
554,10226.0,义乌市佛堂镇星光幼儿园,佛堂镇三角潭6号,120.0152778,29.20333333,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A1100008824A44FFA005E40F06B3FA70D343D40
555,10233.0,杭州市余杭区清水湾幼儿园,杭州市余杭区中泰街道清水湾山水苑17幢,119.915771,30.241241,杭州市,余杭区,中泰街道,幼儿园,330110.0,学前教育,,01010000208A11000000E8F7FD9BFA5D4050745DF8C13D3E40
556,10236.0,杭州市余杭区瓶窑镇第一中学,杭州市余杭区瓶窑镇瓶仓大道崇北街,119.971049,30.372567,杭州市,余杭区,瓶窑镇,初级中学,330110.0,中等教育,,01010000208A1100001074B4AA25FE5D40A091088D605F3E40
557,10240.0,义乌市义亭荷店塘幼儿园,义乌市义亭镇矿机一路4号5-10地块,119.971733,29.247336,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000068DC9BDF30FE5D40A01F7F69513F3D40
558,10263.0,宁波市甬江职业高级中学,宁波市海曙区文化路368号,121.528058,29.888499,宁波市,海曙区,西门街道,职业高中学校,330203.0,中等教育,,01010000208A1100000819C8B3CB615E406087A3AB74E33D40
559,10265.0,杭州市余杭区小海豚幼儿园,余杭街道通怡花苑346号17幢6号,119.943854,30.260746,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A110000B88C9B1A68FC5D401090F63FC0423E40
560,10290.0,杭州市余杭区艺嘉幼儿园,浙江省杭州市余杭区运河街道运河丽园2-1,120.291705,30.47925,杭州市,余杭区,运河街道,幼儿园,330110.0,学前教育,,01010000208A11000018C5724BAB125E40A09BC420B07A3E40
561,10299.0,杭州市余杭区西点铭雅幼儿园,杭州市余杭区铭雅苑东区,120.080019,30.340702,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000C00303081F055E4090AE0B3F38573E40
562,10327.0,杭州市余杭区良渚通运幼儿园,杭州市余杭区通运街360号,120.114736,30.346401,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000020EBA9D557075E40404D66BCAD583E40
563,10355.0,义乌市福田诚信幼儿园,义乌市草塘沿诚信一区71幢5-7号,120.109921,29.353446,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A110000300917F208075E40F0E6E26F7B5A3D40
564,10387.0,义乌市江东蓝蓝幼儿园,浙江省义乌市江东街道候儿村32栋,120.14075,29.308412,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A11000060BA490C02095E40A0B1BD16F44E3D40
565,10392.0,杭州市余杭区良渚文化村玉鸟幼儿园,杭州市余杭区良渚街道良渚文化村玉鸟流苏,120.022277,30.370496,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000009D82FC6C015E40804C6BD3D85E3E40
566,10469.0,杭州绿城育华幼儿园,杭州市西湖区文二西路458号,120.09172,30.285025,杭州市,西湖区,文新街道,幼儿园,330106.0,学前教育,,01010000208A110000E81890BDDE055E40E08AFD65F7483E40
567,10506.0,义乌市稠江永祥幼儿园,义乌市凤栖街A58号,120.052591,29.28703,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A1100001844A4A65D035E4090F84ECC7A493D40
568,10529.0,宁波市第二幼儿园,青林湾西区115号,121.512754,29.898541,宁波市,海曙区,望春街道,幼儿园,,学前教育,,01010000208A110000283927F6D0605E40801D71C806E63D40
569,10534.0,杭州市良渚职业高级中学,杭州市余杭区良渚街道莫干山路2347号,120.046963,30.37835,杭州市,余杭区,良渚街道,职业高中学校,330110.0,中等教育,,01010000208A110000D047197101035E401071AC8BDB603E40
570,10568.0,杭州市余杭区良渚云华幼儿园,余杭区良渚街道玉琮路114号,120.04809,30.380373,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000F05014E813035E401048FB1F60613E40
571,10571.0,义乌市佛堂镇田心一村幼儿园,佛堂镇田心一村,120.016998,29.181254,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A1100003886C77E16015E40F04482A9662E3D40
572,10616.0,杭州市余杭区绿城育华亲亲幼儿园,杭州市余杭区良渚街道金家渡亲亲家园社区,120.086355,30.337335,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000028361FD786055E40D0CB28965B563E40
573,10619.0,宁波市爱菊艺术学校,宁波市鄮西巷66号,121.527277,29.881441,宁波市,海曙区,西门街道,小学,330203.0,初等教育,,01010000208A110000B8BB07E8BE615E40805A0C1EA6E13D40
574,10703.0,义乌市稠江街道行知幼儿园,义乌市稠江街道大水畈新村20幢2单元,120.041363,29.302973,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000F010FFB0A5025E40309276A38F4D3D40
575,10730.0,德清县求是高级中学,浙江省湖州市德清县武康镇阜溪街道求是街1号,119.9855294,30.55330295,湖州市,德清县,阜溪街道,高级中学,330521.0,中等教育,,01010000208A110000B033C5E912FF5D40C0071B43A58D3E40
576,10810.0,杭州市西湖区文鼎苑幼儿园,杭州市西湖区古墩路635号,120.091911,30.29990749,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100008090A9DEE1055E402060BDBCC64C3E40
577,10849.0,义乌市稠江飞翔幼儿园,义乌市稠江街道下金村号,120.003539,29.248019,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000B050A4FB39005E4060C9552C7E3F3D40
578,10851.0,杭州市余杭区康乔岸上蓝山幼儿园,杭州市余杭区闲林街道岸上蓝山星河苑23幢,120.003619,30.235909,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A11000038A92F4B3B005E4000D53F88643C3E40
579,10865.0,杭州市江干区三卫幼儿园,杭州市江干区九堡街道三卫社区过渡房四号楼边,120.270803,30.339217,杭州市,余杭区,乔司街道,幼儿园,330104.0,学前教育,,01010000208A110000282A1BD654115E40503FE1ECD6563E40
580,10924.0,杭州市余杭区东湖街道中心幼儿园,余杭区临平振兴东路151号,120.319508,30.437139,杭州市,余杭区,东湖街道,幼儿园,330110.0,学前教育,,01010000208A110000E0B3AED172145E4060CE6C57E86F3E40
581,10927.0,杭州市余杭区临平第三小学,浙江省杭州市余杭区经济技术开发区顺达路166号,120.270402,30.44036,杭州市,余杭区,临平街道,小学,330110.0,初等教育,,01010000208A11000078B130444E115E407077D66EBB703E40
582,10946.0,杭州市西湖区智多星幼儿园,杭州市紫萱路194号,120.066956,30.319014,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100005891D10149045E4050F7C8E6AA513E40
583,10958.0,义乌市义亭镇王阡二村幼儿园,义乌市义亭镇王阡二村56号,119.942524,29.233753,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000080EC2E5052FC5D408057923CD73B3D40
584,10960.0,义乌市义亭镇未来之星幼儿园,义乌市义亭镇铜溪小区市场东路2号,119.963483,29.237961,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000020D099B4A9FD5D4030B91803EB3C3D40
585,10965.0,杭州市余杭区吉的堡西溪山庄幼儿园,杭州市余杭区余杭街道沈家店社区桃源小镇内,119.958365,30.235823,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A110000602827DA55FD5D4000A568E55E3C3E40
586,11001.0,宁波市海曙区章水镇中心小学,宁波市海曙区章水镇通远路150号,121.308611,29.813818,宁波市,海曙区,章水镇,小学,330203.0,初等教育,,01010000208A110000E80B5A48C0535E4070E55E6056D03D40
587,11007.0,杭州市余杭区塘栖镇宏畔中心小学,杭州市余杭区塘栖镇莫家桥村南斗湾62号,120.157471,30.444215,杭州市,余杭区,塘栖镇,小学,330110.0,初等教育,,01010000208A11000060C43E01140A5E4080640113B8713E40
588,11015.0,义乌市稠江家家幼儿园,义乌市稠江街道城店南路723号,120.03624,29.281397,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000A8B393C151025E40503140A209483D40
589,11016.0,义乌市北苑街道稠山幼儿园,浙江省义乌市北苑街道稠山一区103幢,120.054383,29.340532,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000589DD5027B035E40D03DEB1A2D573D40
590,11031.0,义乌市北苑阳光幼儿园,浙江省金华市义乌市北苑街道黄杨梅一区120幢,120.046679,29.311881,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000409AEAC9FC025E40703EE76ED74F3D40
591,11033.0,杭州市余杭区径山镇长乐中心小学,杭州市余杭区径山镇长生路31号,119.847059,30.336857,杭州市,余杭区,径山镇,小学,330110.0,初等教育,,01010000208A11000010B2F33636F65D40C06DA6423C563E40
592,11035.0,宁波市高塘小学,宁波市海曙区新高路68号,121.536263,29.887986,宁波市,海曙区,西门街道,小学,330203.0,初等教育,,01010000208A11000080C30B2252625E40504EED0C53E33D40
593,11041.0,宁波市海曙区龙观乡中心幼儿园,宁波市海曙区龙观乡桓村村新潮路2号,121.309694,29.769786,宁波市,海曙区,龙观乡,幼儿园,330203.0,学前教育,,01010000208A1100002071C806D2535E4030EBFEB110C53D40
594,11065.0,杭州市西湖区大大树幼儿园,杭州市莫干山路493-2,120.13919,30.28907,杭州市,西湖区,西溪街道,幼儿园,330106.0,学前教育,,01010000208A110000887B2C7DE8085E403041D47D004A3E40
595,11107.0,义乌市稠城街道大风车幼儿园,义乌市篁园新村12幢1号,120.076087,29.299185,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A110000A829029CDE045E4030745E63974C3D40
596,11136.0,杭州市余杭区临平第三中学,杭州市余杭区临平街道九曲营路249号,120.308222,30.428479,杭州市,余杭区,南苑街道,初级中学,330110.0,中等教育,,01010000208A110000187AC4E8B9135E40D005BCCCB06D3E40
597,11138.0,义乌市后宅小学,义乌市后宅街道永宁路8号,120.05368,29.375628,金华市,义乌市,后宅街道,小学,330782.0,初等教育,,01010000208A110000C01C3D7E6F035E404076172829603D40
598,11156.0,义乌市青口小学,浙江省义乌市江东街道江东东路505号,120.123439,29.3195,金华市,义乌市,江东街道,小学,330782.0,初等教育,,01010000208A1100004003B16CE6075E40701283C0CA513D40
599,11225.0,杭州市余杭区江南春竹海水韵幼儿园,浙江省杭州市余杭区闲林街道竹海水韵春风里3幢,119.978192,30.239439,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A110000604D9EB29AFE5D401063D2DF4B3D3E40
600,11226.0,杭州市余杭区勾庄中心幼儿园,浙江省杭州市余杭区良渚街道勾庄村沈家村145号里,120.082701,30.357848,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000309622F94A055E4060F030ED9B5B3E40
601,11228.0,义乌市江东街道青青银河幼儿园,浙江省义乌市江东街道银河湾小区,120.047345,29.273785,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A11000040A852B307035E40A02215C616463D40
