,index,name,point_x,point_y,qxmc,gd_point_x,gd_point_y,format_address2
174,174,义乌市龙回实验小学,120.0136703,29.29204773,义乌市,120.019762,29.293383,浙江省金华市义乌市稠江街道顺心整木家居龙回2区
175,175,宁波市海曙润禾幼儿园,121.5159327,29.83623522,海曙区,121.5201,29.833915,浙江省宁波市海曙区段塘街道润禾幼儿园丁家公寓
176,176,杭州市余杭区未来科技城海曙小学,120.0263865,30.2943386,余杭区,119.979474,30.274098,浙江省杭州市余杭区仓前街道文一西路1521号杭州市余杭区人民政府
177,177,中国美术学院附属中等美术学校,120.0700387,30.15954613,西湖区,117.181885,31.831751,安徽省合肥市蜀山区高新技术产业开发区望江西路蜀山森林公园
178,178,杭州市余杭区启蒙·东方俊园幼儿园,120.3112478,30.42548524,余杭区,120.315633,30.423123,浙江省杭州市临平区南苑街道东方俊园
179,179,宁波市海曙区古林镇童趣幼儿园,121.4962267,29.84679348,海曙区,121.500721,29.844473,浙江省宁波市海曙区古林镇童趣幼儿园(金云街)
180,180,宁波市海曙区高桥镇藕缆桥幼儿园,121.4924476,29.86992308,海曙区,121.498359,29.870561,浙江省宁波市海曙区高桥镇联丰中路432号藕缆桥幼儿园(联丰中路)
181,181,宁波市海曙区石碶横涨幼儿园,121.4420221,29.79164957,海曙区,121.446605,29.789355,浙江省宁波市海曙区石碶街道026县道横涨幼儿园
182,182,义乌市后宅街道北站幼儿园,120.0453425,29.36967427,义乌市,120.050077,29.36726,浙江省金华市义乌市后宅街道北站幼儿园北站1区
183,183,宁波市海曙区鄞江镇中心小学,121.3550328,29.78431364,海曙区,121.358896,29.781553,浙江省宁波市海曙区鄞江镇鄞江镇中心小学
184,184,宁波市海曙区高桥镇中心小学,121.4600183,29.89478631,海曙区,121.464439,29.892484,浙江省宁波市海曙区高桥镇高桥镇中心小学
185,185,义乌市北苑星空幼儿园,120.0613237,29.34073411,义乌市,120.066179,29.338221,浙江省金华市义乌市北苑街道星空幼儿园(春晗路)莲塘3区
186,186,杭州市余杭区梧桐树幼儿园,120.2731694,30.36771442,余杭区,120.245433,30.409974,浙江省杭州市临平区星桥街道杭州方正速能科技有限公司
187,187,杭州市余杭区闲林和睦小学,120.0035829,30.24227494,余杭区,119.981649,30.224844,浙江省杭州市余杭区闲林街道白羊畈公寓金辉·贤林信步
188,188,宁波市华光学校,121.3593395,29.78264113,海曙区,121.364392,29.779201,浙江省宁波市海曙区鄞江镇四明东路97弄20号宁波明森科教仪器有限公司
189,189,宁波市四明职业高级中学,121.2723442,29.82766143,海曙区,121.276888,29.825545,浙江省宁波市海曙区章水镇密北线鄞州四明职业中学
190,190,杭州市余杭区良渚杭行路小学,120.1115615,30.35945038,余杭区,120.051016,30.379881,浙江省杭州市余杭区良渚街道良渚村
191,191,宁波市海曙区石碶冯家幼儿园,121.4844587,29.82395636,海曙区,121.488574,29.821216,浙江省宁波市海曙区石碶街道万成路8号冯家幼儿园
192,192,杭州市余杭区绿城育华翡翠城学校,120.0098154,30.25030815,余杭区,120.014733,30.24824,浙江省杭州市余杭区闲林街道常教街杭州绿城育华翡翠城学校
193,193,宁波市海曙艾迪幼儿园,121.4376471,29.85698327,海曙区,121.550357,29.874556,浙江省宁波市海曙区鼓楼街道宁波市人民政府中共宁波市海曙区委员会
194,194,宁波市海曙区古林镇包家幸福幼儿园,121.4833901,29.85030608,海曙区,121.48769,29.847871,浙江省宁波市海曙区古林镇古林镇包家幸福幼儿园
195,195,义乌市稠江米德幼儿园,120.039039,29.28537462,义乌市,120.090217,29.309222,浙江省金华市义乌市稠城街道稠江路31栋
196,196,杭州市余杭区天都城蒙特梭利幼儿园,120.2466036,30.38230708,余杭区,120.251075,30.379652,浙江省杭州市临平区星桥街道天星苑紫韵公寓
197,197,宁波市海曙区闻裕顺南苑幼儿园,121.5219984,29.85137045,海曙区,121.526133,29.84888,浙江省宁波市海曙区段塘街道南苑社区南苑小区(南苑街)
198,198,杭州市西湖区小和山幼儿园,120.0111928,30.21146279,西湖区,120.104667,30.269181,浙江省杭州市西湖区古荡街道嘉苑幼儿园
199,199,义乌市北苑小学,120.0413712,29.33940263,义乌市,120.04499,29.336983,浙江省金华市义乌市北苑街道浙江师范大学附属义乌实验学校
200,200,杭州市余杭区凤凰幼儿园,119.9500036,30.25458558,余杭区,119.953665,30.25245,浙江省杭州市余杭区余杭街道余杭区凤凰幼儿园
201,201,宁波市海曙区石碶雅源幼儿园,121.4952956,29.81873611,海曙区,121.499631,29.816301,浙江省宁波市海曙区石碶街道雅源幼儿园
202,202,义乌市廿三里蒙正幼儿园,120.1845662,29.34125268,义乌市,120.170095,29.323052,浙江省金华市义乌市廿三里街道通宝路53号
203,203,杭州应用声学研究所,120.0461603,30.22756827,西湖区,120.15507,30.274084,浙江省杭州市拱墅区米市巷街道杭州市人民政府浙江省行政中心二号院
204,204,宁波市鄞州区重竞技学校,121.3566056,29.78617955,海曙区,121.361919,29.783944,浙江省宁波市海曙区鄞江镇竹节岭路88号鄞江重竞技训练基地
205,205,杭州普普幼儿园有限公司,120.0657446,30.31554728,西湖区,120.0,30.0,浙江省杭州市富阳区大源镇池滨路45号
206,206,义乌市欧景幼儿园,120.0353498,29.27767849,义乌市,120.040024,29.274899,浙江省金华市义乌市稠江街道欧景幼儿园
207,207,宁波市海曙区古林镇中心小学,121.4380761,29.82871399,海曙区,121.442567,29.826427,浙江省宁波市海曙区古林镇文卫路128号古林镇中心小学
208,208,义乌市北苑卡璐璐幼儿园,120.0429828,29.31146464,义乌市,120.047556,29.308911,浙江省金华市义乌市北苑街道卡璐璐幼儿园黄杨梅1区
209,209,义乌市北苑星火幼儿园,120.044735,29.32027157,义乌市,120.049548,29.317715,浙江省金华市义乌市北苑街道星火幼儿园四季2区
210,210,宁波市古林职业高级中学,121.432776,29.84094937,海曙区,121.437621,29.838498,浙江省宁波市海曙区古林镇宁波市古林职业高级中学
211,211,宁波市海曙区古林镇金太阳幼儿园,121.4964667,29.85917675,海曙区,121.500707,29.856695,浙江省宁波市海曙区古林镇金太阳幼儿园(古林镇薜家社区卫生服务站东北)
212,212,义乌市佛堂镇实验幼儿园,120.0104277,29.21365992,义乌市,120.017351,29.196282,浙江省金华市义乌市佛堂镇佛堂镇佛堂镇人民政府
213,213,杭州市余杭区杭运幼儿园,120.121288,30.34400172,余杭区,120.125981,30.341748,浙江省杭州市余杭区良渚街道余杭区杭运幼儿园北宸园区
214,214,义乌市赤岸双峰幼儿园,120.0313399,29.14821752,义乌市,120.037045,29.149615,浙江省金华市义乌市赤岸镇赤岸镇赤岸镇人民政府
215,215,义乌市稠城一朵幼儿园,120.080959,29.32546548,义乌市,120.107564,29.305285,浙江省金华市义乌市江东街道永胜幼儿园永胜小区
216,216,杭州市广播电视中等专业学校,120.1122199,30.28937833,西湖区,120.15507,30.274084,浙江省杭州市拱墅区米市巷街道杭州市人民政府浙江省行政中心二号院
217,217,浙江大学幼儿园实验园,120.1257567,30.26523628,西湖区,120.129728,30.262986,浙江省杭州市西湖区灵隐街道浙江大学幼儿园实验园浙江大学幼儿园玉泉分园
218,218,义乌市东方国际村幼儿园,120.0383638,29.31355329,义乌市,120.043267,29.311015,浙江省金华市义乌市北苑街道国际村幼儿园东方国际村
219,219,杭州市余杭区贝尔乐幼儿园,120.1174608,30.38603063,余杭区,120.245433,30.409974,浙江省杭州市临平区星桥街道杭州方正速能科技有限公司
220,220,义乌市后宅绿泡泡幼儿园,120.0499566,29.36417955,义乌市,120.054714,29.361731,浙江省金华市义乌市后宅街道绿泡泡幼儿园十二山头小区
221,221,杭州市西湖区之江幼儿园,120.0964717,30.16659346,西湖区,120.101069,30.16427,浙江省杭州市西湖区转塘街道珊瑚沙家园
222,222,义乌市佛堂镇倍磊学校,119.9779408,29.16915652,义乌市,119.982153,29.167134,浙江省金华市义乌市佛堂镇八宝西路11号倍磊学校
223,223,浙江育人专修学院,120.0597935,30.32062125,西湖区,120.06456,30.318445,浙江省杭州市西湖区三墩镇浙江育人专修学院浙江三联专修学院
224,224,义乌市后宅街道何界幼儿园,120.0403057,29.37074543,义乌市,120.045042,29.368248,浙江省金华市义乌市后宅街道何界幼儿园(支路三店)北站三区
225,225,义乌市廿三里街道和平幼儿园,120.2015456,29.35350784,义乌市,120.206327,29.348881,浙江省金华市义乌市廿三里街道稠下线
226,226,宁波市海曙区石碶博娃幼儿园,121.4998694,29.83583422,海曙区,121.504387,29.833354,浙江省宁波市海曙区石碶街道塘西中路100号益智新村
227,227,义乌市福田心连心幼儿园,120.131743,29.344062,义乌市,120.134211,29.341074,浙江省金华市义乌市福田街道心连心幼儿园(银海路)
228,228,义乌市铜溪小学,119.9483933,29.23795025,义乌市,120.075058,29.306841,浙江省金华市义乌市稠城街道义乌市义乌市政府大楼
229,229,德清县乐乐幼儿园,119.9524654,30.54149408,德清县,119.957043,30.539027,浙江省湖州市德清县武康街道乐乐幼儿园(万马路)
230,230,义乌市廿三里金桥智慧树幼儿园,120.1657827,29.3250036,义乌市,120.17042,29.322817,浙江省金华市义乌市廿三里街道商源路
231,231,宁波市海曙区广济中心小学,121.542894,29.871116,海曙区,121.54658,29.868606,浙江省宁波市海曙区月湖街道海曙区中国教育工会广济中心小学委员会宁波市广济中心小学
232,232,杭州市余杭区人和幼儿园,120.0377622,30.24204948,余杭区,120.043043,30.239977,浙江省杭州市余杭区五常街道人和家园
233,233,德清县莫干山外国语学校,119.9621919,30.5260034,德清县,119.966666,30.523892,浙江省湖州市德清县舞阳街道莫干山外国语学校(初中部)宋盛小区
234,234,宁波市海曙区丽象幼儿园,121.5110363,29.86463322,海曙区,121.551066,29.859772,浙江省宁波市海曙区江厦街道宁波市海曙区人民政府江厦派出所
235,235,杭州市余杭区塘栖镇第二幼儿园,120.1826763,30.47152978,余杭区,120.18744,30.468785,浙江省杭州市临平区塘栖镇绿荫街100号塘栖第二幼儿园
236,236,义乌市稠江街道红五星幼儿园,120.0189398,29.2902845,义乌市,120.023693,29.28747,浙江省金华市义乌市稠江街道龙回红五星幼儿园龙回2区
237,237,宁波市海曙牡丹幼儿园,121.5180203,29.8451405,海曙区,121.52219,29.842651,浙江省宁波市海曙区段塘街道段塘牡丹新村
238,238,宁波市海曙区石碶立星学校,121.4806085,29.80478757,海曙区,121.484839,29.802048,浙江省宁波市海曙区石碶街道石碶派出所立星学校警务联络点立星学校
239,239,宁波市海曙区石碶波波幼儿园,121.4789847,29.81062187,海曙区,121.483362,29.808218,浙江省宁波市海曙区石碶街道栎社街189号石矸波波幼儿园
240,240,杭州市余杭区树兰高级中学,120.2296736,30.47216248,余杭区,120.234066,30.470025,浙江省杭州市临平区塘栖镇兴国路杭州二中树兰高级中学
241,241,义乌市后宅街道遗安幼儿园,120.0611191,29.35322179,义乌市,120.065712,29.35083,浙江省金华市义乌市后宅街道城北路j180号遗安幼儿园
242,242,义乌市廿三里博哈幼儿园,120.1664801,29.32214352,义乌市,120.170835,29.31998,浙江省金华市义乌市廿三里街道祥民路122号下朱宅A区
243,243,杭州市余杭区长乐金舟城幼儿园,119.8520183,30.34005297,余杭区,119.856404,30.337373,浙江省杭州市余杭区径山镇径东路43号金舟城幼儿园
244,244,杭州市余杭区金城英特西溪海幼儿园,119.9772838,30.2477236,余杭区,119.982287,30.244729,浙江省杭州市余杭区闲林街道上文山村西溪小海悦海苑
245,245,宁波市海曙区鄞江镇琴琴幼儿园,121.3498552,29.77114938,海曙区,121.353862,29.769683,浙江省宁波市海曙区鄞江镇水中西路
246,246,义乌市江东街道孔村黎明幼儿园,120.0660216,29.26832163,义乌市,120.070713,29.265775,浙江省金华市义乌市江东街道黎明幼儿园(黎明湖路)孔村1区
247,247,浙江师范大学附属义乌实验学校,120.0402159,29.33945767,义乌市,120.04499,29.336983,浙江省金华市义乌市北苑街道浙江师范大学附属义乌实验学校
248,248,义乌市稠江龙回智慧幼儿园,120.015655,29.29330014,义乌市,120.019762,29.293383,浙江省金华市义乌市稠江街道顺心整木家居龙回2区
249,249,宁波市海曙海光幼儿园,121.5184183,29.85753255,海曙区,121.522549,29.854855,浙江省宁波市海曙区段塘街道海光新都小区海光新都
250,250,义乌市北苑街道小博士幼儿园,120.0474354,29.35960166,义乌市,120.052204,29.357044,浙江省金华市义乌市北苑街道小博士幼儿园(环城北路)凌云3区
251,251,杭州市第十五中学教育集团,120.122649,30.26964624,西湖区,120.12818,30.26708,浙江省杭州市西湖区灵隐街道浙江大学玉泉校区杭州市第十五中学(玉古路)
252,252,义乌市残联育智学校,120.0513972,29.3697716,义乌市,120.056073,29.367212,浙江省金华市义乌市后宅街道银尔路12号上河小区
253,253,宁波市海曙区高桥镇博爱幼儿园,121.4958901,29.88143353,海曙区,121.500228,29.879001,浙江省宁波市海曙区高桥镇博爱幼儿园(迎春路)
254,254,杭州财税会计学校（杭州财政税务干部学校）,120.1298637,30.29009921,西湖区,120.134641,30.28778,浙江省杭州市西湖区翠苑街道中豪晴园杭州财税会计学校
255,255,宁波市海曙区高桥镇新芽幼儿园,121.4997984,29.89315656,海曙区,121.504241,29.890616,浙江省宁波市海曙区高桥镇博爱路海曙区高桥镇新芽幼儿园
256,256,宁波市海曙区高桥镇中心初级中学,121.4773567,29.89544927,海曙区,121.461535,29.904863,浙江省宁波市海曙区高桥镇文化路1号宁波市公安局交通警察局海曙大队高桥中队
257,257,杭州市西点幼儿园,120.1001804,30.28737665,西湖区,120.105633,30.278852,浙江省杭州市西湖区文新街道杭州西点香樟婴幼园香樟公寓(文三西路)
258,258,义乌市东洲第一幼儿园,120.1147147,29.31097732,义乌市,120.119528,29.308467,浙江省金华市义乌市江东街道东洲第一幼儿园
259,259,义乌稠城乐乐幼儿园,120.087138,29.313949,义乌市,120.075058,29.306841,浙江省金华市义乌市稠城街道义乌市义乌市政府大楼
260,260,宁波海曙区天天乐幼儿园,121.5162249,29.88953101,海曙区,121.520369,29.887161,浙江省宁波市海曙区望春街道天天乐幼儿园(永丰西路)
261,261,宁波市海曙区赫德双语幼儿园,121.5459643,29.8628893,海曙区,121.549984,29.860194,浙江省宁波市海曙区江厦街道解放南路8-5号宁波海曙赫德实验学校
262,262,宁波市海曙区柳锦幼儿园,121.5250143,29.87303654,海曙区,121.551066,29.859772,浙江省宁波市海曙区江厦街道宁波市海曙区人民政府江厦派出所
