objectid,ame,ddress,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
1786,杭州市余杭区未来科技城海创幼儿园,杭州市余杭区五常街道贺翠路3号,120.0140822,30.27603187,杭州市,余杭区,闲林街道,幼儿园,330110,学前教育,NULL,01010000208A110000102ADCB8E6005E4050C76306AA463E40
1793,杭州市余杭区蒲公英学校,杭州市余杭区瓶窑镇长命村,120.000497,30.385359,杭州市,余杭区,瓶窑镇,十二年一贯制学校,330110,中等教育,NULL,01010000208A110000C0AF912408005E4020382EE3A6623E40
1861,义乌市江东街道塔下洲幼儿园,义乌市江东街道塔下州六区5幢,120.043391,29.273184,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000387C0BEBC6025E4060CAF962EF453D40
1866,义乌市后宅街道西何幼儿园,义乌市后宅街道西何村,120.0486665,29.37192217,金华市,义乌市,后宅街道,幼儿园,330782,学前教育,NULL,01010000208A1100002893455A1D035E4020EC874A365F3D40
1869,宁波市海曙区集士港镇祝家桥幼儿园,浙江省宁波市海曙区集士港镇祝家桥村1,121.444102,29.87873349,宁波市,海曙区,集士港镇,幼儿园,330203,学前教育,NULL,01010000208A11000080FB972A6C5C5E40204580ADF4E03D40
1881,杭州市余杭区乔司杭海路小学,杭州市余杭区乔司街道胜桑路6号,120.2805872,30.32711295,杭州市,余杭区,乔司街道,小学,330110,初等教育,NULL,01010000208A1100003826EA23F5115E40A00D9AACBD533E40
1886,杭州市余杭区维翰学校,余杭区荆长大道533号,120.0372239,30.27988765,杭州市,余杭区,五常街道,九年一贯制学校,330110,中等教育,NULL,01010000208A110000984A3DE061025E4070309CB7A6473E40
1887,义乌市江东梅湖幼儿园,义乌市江东街道梅湖篮球馆东侧,120.10417,29.315459,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A11000058CEA5B8AA065E40903AC8EBC1503D40
1888,义乌市后宅街道全备幼儿园,义乌市后宅街道全备村,120.0649489,29.373033,金华市,义乌市,后宅街道,幼儿园,330782,学前教育,NULL,01010000208A110000A0F3591F28045E40C0CD4C177F5F3D40
1890,宁波市海曙区横街镇中心初级中学,宁波市海曙区横街镇育才路1号,121.3965926,29.8545369,宁波市,海曙区,横街镇,初级中学,330203,中等教育,NULL,01010000208A110000E00DC7C561595E40204011EEC2DA3D40
1897,杭州市余杭区乔司第三幼儿园,乔司街道胜稼村9组方塘埠135号,120.2766151,30.3344259,杭州市,余杭区,乔司街道,幼儿园,330110,学前教育,NULL,01010000208A11000000A9AF0FB4115E4070417EEF9C553E40
1900,杭州市西湖区转塘幼儿园,杭州市西湖区转塘街道大诸桥新村1号,120.0697482,30.16215738,杭州市,西湖区,转塘街道,幼儿园,330106,学前教育,NULL,01010000208A110000D80B21C176045E40A0B9522583293E40
1911,宁波市海曙区高桥镇邵家幼儿园,浙江省宁波市海曙区高桥镇石塘村邵家81号,121.4300846,29.91490816,宁波市,海曙区,高桥镇,幼儿园,330203,学前教育,NULL,01010000208A11000078199281865B5E403039E36B37EA3D40
1943,义乌市城西街道五星幼儿园,浙江省义乌市城西街道西站三区24幢,119.9851083,29.31701066,金华市,义乌市,城西街道,幼儿园,330782,学前教育,NULL,01010000208A110000E0D273030CFF5D40E000409C27513D40
1951,杭州市余杭区人大附中学校,余杭区中泰街道国文路1号,119.9156135,30.24793582,杭州市,余杭区,中泰街道,十二年一贯制学校,330110,中等教育,NULL,01010000208A110000E871876999FA5D404096DFB8783F3E40
1953,杭州市余杭区仁和东风小学,浙江省杭州市余杭区仁和街道树东路15号,120.0748688,30.43748269,杭州市,余杭区,仁和街道,小学,330110,初等教育,NULL,01010000208A110000F0BB62A6CA045E40C04BA7DDFE6F3E40
1965,杭州市余杭区良渚实验学校,良渚街道莫干山路1795号,120.0757758,30.35833238,杭州市,余杭区,良渚街道,九年一贯制学校,330110,中等教育,NULL,01010000208A11000058DF8582D9045E402050B0ABBB5B3E40
1971,义乌市上溪永晟幼儿园,义乌市上溪镇馨苑南区40幢,119.9371921,29.28613189,金华市,义乌市,上溪镇,幼儿园,330782,学前教育,NULL,01010000208A11000028D657F4FAFB5D4080E485F03F493D40
1976,义乌市苏溪镇中心幼儿园,义乌市苏溪镇好派路151号,120.1368058,29.40618733,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A110000E82C486DC1085E40C01A8EE4FB673D40
1991,杭州市余杭区星运幼儿园,杭州市余杭区星桥街道宝旋路99号,120.2617301,30.39375945,杭州市,余杭区,星桥街道,幼儿园,330110,学前教育,NULL,01010000208A110000982EBB2FC0105E40C06B696BCD643E40
2001,杭州市西湖区莲花港幼儿园,杭州市西斗门路146号,120.1062565,30.29253645,杭州市,西湖区,古荡街道,幼儿园,330106,学前教育,NULL,01010000208A11000018C3EDE7CC065E40D0EE39ABE34A3E40
2004,宁波市海曙区石碶国骅聚星文化武术学校,浙江省宁波市海曙区石碶后仓求精路1号,121.480962,29.83333561,宁波市,海曙区,石碶街道,小学,330212,初等教育,NULL,01010000208A110000E8C6EE14C85E5E40E0B8987B55D53D40
2009,宁波市海曙区古林镇俞家幼儿园,宁波市海曙区古林镇俞家村南街490号,121.4369834,29.84478897,宁波市,海曙区,古林镇,幼儿园,330203,学前教育,NULL,01010000208A11000008190F89F75B5E40E094FD1644D83D40
2014,杭州市余杭区大井幼儿园,杭州市余杭区乔司街道五星村,120.2451414,30.35123003,杭州市,余杭区,乔司街道,幼儿园,330110,学前教育,NULL,01010000208A110000787D9565B00F5E4090560736EA593E40
2022,宁波市海曙区集士港镇新星幼儿园,宁波市海曙区集士港镇湖山新村13号,121.4199196,29.88547733,宁波市,海曙区,集士港镇,幼儿园,330203,学前教育,NULL,01010000208A110000A0B241F6DF5A5E4080D060A4AEE23D40
2024,义乌市上溪镇陶启智幼儿园,义乌市上溪镇吴店吴萧路西17号,119.9066427,29.26186942,金华市,义乌市,上溪镇,幼儿园,330782,学前教育,NULL,01010000208A110000E0B7016F06FA5D40F0B8D2DF09433D40
2036,宁波市海曙区集士港镇三禾幼儿园,宁波市海曙区集士港镇商贸路9号,121.4375459,29.86673641,宁波市,海曙区,集士港镇,幼儿园,330203,学前教育,NULL,01010000208A110000B87663C0005C5E4050E8F26FE2DD3D40
2040,杭州市余杭区文正小学,杭州市余杭区南苑街道耕读路108号,120.2973926,30.36824937,杭州市,余杭区,南苑街道,小学,330110,初等教育,NULL,01010000208A1100005025E17A08135E4030553097455E3E40
2049,杭州市余杭区临平第五小学,杭州市余杭区东湖街道振兴东路46号,120.3200048,30.44354001,杭州市,余杭区,东湖街道,小学,330110,初等教育,NULL,01010000208A110000302245F57A145E40608880D68B713E40
2069,宁波市第二中学,宁波市共青路7号,121.5363996,29.86732578,宁波市,海曙区,月湖街道,高级中学,330203,中等教育,NULL,01010000208A11000040AFDC5E54625E406031E70F09DE3D40
2074,杭州市余杭区闲林白洋畈幼儿园,杭州市余杭区闲林街道闲林西路88号,119.9732493,30.23361,杭州市,余杭区,闲林街道,幼儿园,330110,学前教育,NULL,01010000208A11000040797BB749FE5D40C0046EDDCD3B3E40
2075,义乌市大陈镇大陈初级中学,义乌市大陈镇丰润路,120.115918,29.456588,金华市,义乌市,大陈镇,初级中学,330782,中等教育,NULL,01010000208A11000020C154336B075E4000BF7FF3E2743D40
2104,宁波市海曙区石碶街道雅悦幼儿园,宁波市海曙区石碶街道雅戈尔大道51号大悦雅园27号,121.51168,29.83642924,宁波市,海曙区,石碶街道,幼儿园,330203,学前教育,NULL,01010000208A11000038D76E5DBF605E4050EC023A20D63D40
2109,义乌市江东街道叮叮幼儿园,义乌市江东街道桥东三区5幢3号,120.08768,29.30468763,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A1100001064888C9C055E4000762102004E3D40
2112,义乌市北苑吉尔优幼儿园,浙江省金华市义乌市北苑街道柳三新村7区3幢,120.0415946,29.34714805,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A11000028B2917CA9025E4040EAD5B1DE583D40
2116,杭州仁和实验学校,杭州西湖风景名胜区梅灵南路5号,120.092825,30.179154,杭州市,西湖区,西湖街道,十二年一贯制学校,330106,中等教育,NULL,01010000208A11000010D044D8F0055E4090F25A09DD2D3E40
2141,杭州师范大学幼儿园,杭州市西湖区教工路142号,120.1322934,30.28354823,杭州市,西湖区,西溪街道,幼儿园,330106,学前教育,NULL,01010000208A110000E8FCC17E77085E40C036D19D96483E40
2144,宁波市海曙区古林镇宝韵华城幼儿园,浙江省宁波市海曙区古林镇盛世华城小区38栋,121.4987958,29.86974467,宁波市,海曙区,古林镇,幼儿园,330203,学前教育,NULL,01010000208A11000078120C45EC5F5E40B0A22496A7DE3D40
2162,宁波市海曙区镇明中心小学,宁波市海曙区云石街52号，宁波市海曙区云霞路226号,121.525747,29.857685,宁波市,海曙区,段塘街道,小学,330203,初等教育,NULL,01010000208A11000018BEBED6A5615E401045813E91DB3D40
2164,义乌市廿三里米兰幼儿园,义乌市廿三里衬托新村11栋,120.166953,29.35345753,金华市,义乌市,廿三里街,幼儿园,330782,学前教育,NULL,01010000208A110000D074815BAF0A5E4080944F317C5A3D40
2186,宁波市海曙区横街镇凤岙学校,浙江省宁波市海曙区横街镇凤岙村1号,121.3848533,29.85043595,宁波市,海曙区,横街镇,小学,330203,初等教育,NULL,01010000208A110000F80AE46FA1585E40B0698F2BB6D93D40
2193,宁波市海曙区集士港镇希望幼儿园,宁波市海曙区集士港镇双银村徐家20号,121.3937462,29.89236127,宁波市,海曙区,集士港镇,幼儿园,330203,学前教育,NULL,01010000208A1100005016532333595E40000CD8C971E43D40
2199,义乌市稠城康乐幼儿园,义乌市稠城街道香港城一街28号,120.0800775,29.31012611,金华市,义乌市,稠城街道,幼儿园,NULL,学前教育,NULL,01010000208A110000E89087FD1F055E40609CA66C644F3D40
2248,宁波市海曙区鄞江镇梅园幼儿园,宁波市海曙区鄞江镇大桥村车站中174号,121.3686,29.80510231,宁波市,海曙区,鄞江镇,幼儿园,330203,学前教育,NULL,01010000208A1100007066752497575E40E044682F1BCE3D40
2251,杭州市西湖区文新学前教育集团（总园）,杭州市西湖区古墩路580-2,120.094461,30.29080745,杭州市,西湖区,文新街道,幼儿园,330106,学前教育,NULL,01010000208A110000989528A60B065E40E0975E5B724A3E40
2276,义乌市后宅守真幼儿园,后宅街道北站四区73幢,120.0385534,29.37125993,金华市,义乌市,后宅街道,幼儿园,330784,学前教育,NULL,01010000208A110000D87488A877025E40D05E05E40A5F3D40
2304,浙江新世纪经贸专修学院,杭州市余杭区天目山西路355号,119.9683002,30.24055365,杭州市,余杭区,闲林街道,民办的其他高等教育机构,330110,其他教育,NULL,01010000208A110000B02A30A1F8FD5D4000DD9CEC943D3E40
2307,义乌市荷塘月色幼儿园,义乌市福田街道西城北路荷塘月色小区内,120.0987628,29.36223802,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A110000E0DB4F2152065E40A07292A1BB5C3D40
2315,宁波市海曙区高桥镇绿茵君尚幼儿园,宁波市海曙区蒲秀路15号,121.4568081,29.89081297,宁波市,海曙区,高桥镇,幼儿园,330203,学前教育,NULL,01010000208A110000389E1A583C5D5E40A0D28B510CE43D40
2336,义乌市廿三里街道东陈幼儿园,义乌市廿三里街道东陈村99号,120.159831,29.3489779,金华市,义乌市,廿三里街,幼儿园,330782,学前教育,NULL,01010000208A110000306EDBAB3A0A5E406069A89D56593D40
2343,杭州市余杭区临平街道中心幼儿园,余杭区临平街道新洲路951号,120.2708069,30.44232771,杭州市,余杭区,临平街道,幼儿园,330110,学前教育,NULL,01010000208A110000306E63E654115E4010DC8C633C713E40
2360,杭州市余杭区未来科技城海云幼儿园,杭州市余杭区仓前街道创景路9号,119.9926887,30.2867093,杭州市,余杭区,仓前街道,幼儿园,330110,学前教育,NULL,01010000208A110000605C3D3688FF5D40908CE3C765493E40
2376,义乌市龙回实验小学,义乌市稠江街道永茂路122号,120.0136703,29.29204773,金华市,义乌市,稠江街道,小学,330782,初等教育,NULL,01010000208A11000058034AF9DF005E4010EDD4A3C34A3D40
2384,宁波市海曙润禾幼儿园,宁波市海曙区段塘丁家街86号1幢,121.5159327,29.83623522,宁波市,海曙区,段塘街道,幼儿园,330203,学前教育,NULL,01010000208A11000028717A0A05615E40D0A9E98213D63D40
2435,杭州市余杭区未来科技城海曙小学,杭州市余杭区五常街道联创街2-2,120.0263865,30.2943386,杭州市,余杭区,五常街道,小学,330110,初等教育,NULL,01010000208A11000028B41E51B0015E40508A4DC6594B3E40
2443,中国美术学院附属中等美术学校,杭州市西湖区转塘象山352号,120.0700387,30.15954613,杭州市,西湖区,转塘街道,中等技术学校,330106,中等教育,NULL,01010000208A1100001814A2837B045E40A05FD103D8283E40
2462,杭州市余杭区启蒙·东方俊园幼儿园,杭州市余杭区南苑街道东方俊园俊景苑1幢,120.3112478,30.42548524,杭州市,余杭区,南苑街道,幼儿园,330110,学前教育,NULL,01010000208A11000088240B7CEB135E401052CF99EC6C3E40
2506,宁波市海曙区古林镇童趣幼儿园,宁波市海曙区古林镇礼嘉桥村方家耷1号,121.4962267,29.84679348,宁波市,海曙区,古林镇,幼儿园,330203,学前教育,NULL,01010000208A1100008019782DC25F5E40705C2375C7D83D40
2527,宁波市海曙区高桥镇藕缆桥幼儿园,宁波市海曙区高桥镇藕缆桥村1号,121.4924476,29.86992308,宁波市,海曙区,高桥镇,幼儿园,330203,学前教育,NULL,01010000208A110000E841D342845F5E4030C05D47B3DE3D40
2548,宁波市海曙区石碶横涨幼儿园,宁波市海曙区石碶街道横涨村工业区14号,121.4420221,29.79164957,宁波市,海曙区,石碶街道,幼儿园,330203,学前教育,NULL,01010000208A11000048E9F2164A5C5E406056D98BA9CA3D40
2567,义乌市后宅街道北站幼儿园,义乌市后宅街道北站一区5栋,120.0453425,29.36967427,金华市,义乌市,后宅街道,幼儿园,330782,学前教育,NULL,01010000208A110000A0A10EE4E6025E4010870FF9A25E3D40
2592,宁波市海曙区鄞江镇中心小学,浙江省宁波市海曙区鄞江镇竹节岭路,121.3550328,29.78431364,宁波市,海曙区,鄞江镇,小学,330203,初等教育,NULL,01010000208A11000070A975DBB8565E40406D48C7C8C83D40
2607,宁波市海曙区高桥镇中心小学,浙江省宁波市海曙区高桥镇秀丰村,121.4600183,29.89478631,宁波市,海曙区,高桥镇,小学,330203,初等教育,NULL,01010000208A110000B0AFC6F0705D5E40407925B710E53D40
2624,义乌市北苑星空幼儿园,浙江省义乌市北苑街道莲塘村委会,120.0613237,29.34073411,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A11000078734BBAEC035E40E07DBA593A573D40
2631,杭州市余杭区梧桐树幼儿园,杭州市余杭区梧桐树幼儿园,120.2731694,30.36771442,杭州市,余杭区,乔司街道,幼儿园,330110,学前教育,NULL,01010000208A1100006842889B7B115E4060483388225E3E40
2633,杭州市余杭区闲林和睦小学,杭州市余杭区闲林街道良睦路蒋家桥,120.0035829,30.24227494,杭州市,余杭区,闲林街道,小学,330110,初等教育,NULL,01010000208A11000080868AB33A005E40C0F0FFBA053E3E40
2697,宁波市华光学校,浙江省宁波市海曙区鄞江镇四明东路97弄20号,121.3593395,29.78264113,宁波市,海曙区,鄞江镇,完全中学,330203,中等教育,NULL,01010000208A110000E0A32F6BFF565E40D0085B2B5BC83D40
2701,宁波市四明职业高级中学,宁波市海曙区章水镇蜜岩,121.2723442,29.82766143,宁波市,海曙区,章水镇,职业高中学校,330203,中等教育,NULL,01010000208A110000D85536166E515E4040E5A29EE1D33D40
2706,杭州市余杭区良渚杭行路小学,杭州市余杭区良渚街道杭行路与郁宅路交叉口向东200米杭行路小学,120.1115615,30.35945038,杭州市,余杭区,良渚街道,小学,330110,初等教育,NULL,01010000208A11000078BABED223075E401085B7F0045C3E40
2707,宁波市海曙区石碶冯家幼儿园,宁波市海曙区石碶街道冯家村2号,121.4844587,29.82395636,宁波市,海曙区,石碶街道,幼儿园,330213,学前教育,NULL,01010000208A1100007069135F015F5E40700EBECDEED23D40
2711,杭州市余杭区绿城育华翡翠城学校,杭州市余杭区闲林街道高教路,120.0098154,30.25030815,杭州市,余杭区,闲林街道,九年一贯制学校,330110,中等教育,NULL,01010000208A110000B098F2D0A0005E40A00EF33114403E40
2724,宁波市海曙艾迪幼儿园,宁波市海曙区集士港镇广盛路585号,121.4376471,29.85698327,宁波市,海曙区,集士港镇,幼儿园,330203,学前教育,NULL,01010000208A1100007833F868025C5E400093694163DB3D40
2729,宁波市海曙区古林镇包家幸福幼儿园,浙江省宁波市海曙区古林镇包家村1号,121.4833901,29.85030608,宁波市,海曙区,古林镇,幼儿园,330203,学前教育,NULL,01010000208A110000886CF5DCEF5E5E4010B7AFA8ADD93D40
2738,义乌市稠江米德幼儿园,义乌市稠江街道米德幼儿园,120.039039,29.28537462,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000F0993C9D7F025E40206B9B4F0E493D40
